ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc,original_unit,was_normalized,normalization_multiplier
6070.0,2019.0,12/31/2019,Annual,224447971.0,183955192.0,40492779.0,358925.0,-20798707.0,597774.0,774107027.0,626243313.0,147863714.0,231859074.0,60363920.0,107350268.0,35576687.0,79978781.0,38777337.0,-0.033211863,-0.026867999,0.180410537,0.001599146,-0.09266605,3.841020828,2.062636191,0.236112244,0.191011977,0.289944366,1.713597883,57.85523788,41201444.0,0.600435951,171495154.0,,Al-Jouf Agricultural Development Co.,6070_2019,-3.3%,-2.7%,18.0%,0.2%,-9.3%,3.8,2.1,23.6%,0.19,0.29,171495154.0,FY2019,224.4,-3.3%,Industrial,100,True,False,-2.7,18.0,0.2,-9.3,23.6,19.1,-20.8,774.1,626.2,12/31/2019,2019-FY,FY,Loss,Strong,Low,Negative,True,True,True,6070 - Al-Jouf Agricultural Development Co.,-0.0332,-0.0269,0.1804,0.0016,-0.0927,Small Cap,0.0,38777337.0,Other,40492779.0,147863714.0,41201444.0,171495154.0,-9.3%,18.0%,-3.3%,SAR,False,1
6070.0,2020.0,3/31/2020,Quarterly,46125288.0,26962642.0,19162646.0,11764212.0,6544907.0,143416.0,794789337.0,632788220.0,162001117.0,258300688.0,76987864.0,96247217.0,42686157.0,5560831.0,6544624.0,0.010342966,0.00823477,0.415447726,0.255049074,0.141894117,3.355083186,2.10492229,0.256011588,0.203829002,0.058034608,0.280139445,337.7853663,-983793.0,82.02858816,181312824.0,,Al-Jouf Agricultural Development Co.,6070_2020,1.0%,0.8%,41.5%,25.5%,14.2%,3.4,2.1,25.6%,0.2,0.06,181312824.0,Q2020,46.1,1.0%,Industrial,100,False,False,0.8,41.5,25.5,14.2,25.6,20.4,6.5,794.8,632.8,3/31/2020,2020-Q2,Q2,Profit,Strong,Low,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0103,0.0082,0.4154,0.255,0.1419,Small Cap,22.0,6544624.0,Other,19162646.0,162001117.0,-983793.0,181312824.0,14.2%,41.5%,1.0%,SAR,False,1
6070.0,2020.0,6/30/2020,Quarterly,118093896.0,42986920.0,28981688.0,20068296.0,11872488.0,273813.0,794285569.0,629660708.0,164624861.0,265979173.0,78905564.0,81524497.0,61065653.0,13641872.0,10924014.0,0.018855374,0.01494738,0.245412244,0.169935083,0.100534307,3.370854469,2.337663742,0.261450109,0.207261554,0.148679393,0.527288381,188.7393345,2717858.0,73.29197664,187073609.0,,Al-Jouf Agricultural Development Co.,6070_2020,1.9%,1.5%,24.5%,17.0%,10.1%,3.4,2.3,26.1%,0.21,0.15,187073609.0,Q2020,118.1,1.9%,Industrial,100,False,False,1.5,24.5,17.0,10.1,26.1,20.7,11.9,794.3,629.7,6/30/2020,2020-Q3,Q3,Profit,Strong,Low,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0189,0.0149,0.2454,0.1699,0.1005,Small Cap,22.0,10924014.0,Other,28981688.0,164624861.0,2717858.0,187073609.0,10.1%,24.5%,1.9%,SAR,False,1
6070.0,2020.0,9/30/2020,Quarterly,167146798.0,44287083.0,4765819.0,-8033056.0,7649157.0,127660.0,730483927.0,622309865.0,108174062.0,237354914.0,80817146.0,82679367.0,62434760.0,5004687.0,15122043.0,0.012291557,0.010471356,0.028512775,-0.048059886,0.045763108,2.93693759,1.91389519,0.173826687,0.148085479,0.228816531,0.535648549,136.3393596,-10117356.0,-62.92539558,156537768.0,,Al-Jouf Agricultural Development Co.,6070_2020,1.2%,1.0%,2.9%,-4.8%,4.6%,2.9,1.9,17.4%,0.15,0.23,156537768.0,Q2020,167.1,1.2%,Industrial,100,False,False,1.0,2.9,-4.8,4.6,17.4,14.8,7.6,730.5,622.3,9/30/2020,2020-Q4,Q4,Profit,Strong,Low,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0123,0.0105,0.0285,-0.0481,0.0458,Small Cap,0.0,15122043.0,Other,4765819.0,108174062.0,-10117356.0,156537768.0,4.6%,2.9%,1.2%,SAR,False,1
6070.0,2020.0,12/31/2020,Annual,,,,,,,731883313.0,608134246.0,123749067.0,241426875.0,94674330.0,120029106.0,43412143.0,,,,,,,,2.55007746,1.282266999,0.203489719,0.169083056,,,,,,146752545.0,,Al-Jouf Agricultural Development Co.,6070_2020,,,,,,2.6,1.3,20.3%,0.17,,146752545.0,FY2020,,,Service,47,True,False,,,,,20.3,16.9,,731.9,608.1,12/31/2020,2020-FY,FY,,Strong,Low,,False,False,False,6070 - Al-Jouf Agricultural Development Co.,0.0,0.0,0.0,0.0,0.0,Small Cap,,0.0,Other,,123749067.0,,146752545.0,,,,SAR,False,1
6070.0,2021.0,9/30/2021,Quarterly,216871324.0,80876699.0,18932107.0,5413137.0,3319444.0,147169.0,762712603.0,618735524.0,143977079.0,257723043.0,115519699.0,107038767.0,74749423.0,6566074.0,38491392.0,0.005364883,0.004352156,0.087296498,0.024960133,0.015306053,2.230987834,1.304403295,0.232695673,0.188769765,0.284342127,0.755583246,125.8051959,-31925318.0,36.78177469,142203344.0,,Al-Jouf Agricultural Development Co.,6070_2021,0.5%,0.4%,8.7%,2.5%,1.5%,2.2,1.3,23.3%,0.19,0.28,142203344.0,Q2021,216.9,0.5%,Industrial,100,False,False,0.4,8.7,2.5,1.5,23.3,18.9,3.3,762.7,618.7,9/30/2021,2021-Q4,Q4,Profit,Strong,Low,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0054,0.0044,0.0873,0.025,0.0153,Small Cap,0.0,38491392.0,Other,18932107.0,143977079.0,-31925318.0,142203344.0,1.5%,8.7%,0.5%,SAR,False,1
6070.0,2022.0,9/30/2022,Quarterly,259786584.0,91351619.0,44001581.0,21491983.0,19839894.0,87968.0,897065420.0,654521189.0,242544231.0,311211429.0,133548785.0,113269355.0,73477356.0,43470673.0,17675882.0,0.030312073,0.022116441,0.169375879,0.08272938,0.076369971,2.330320182,1.482170534,0.370567424,0.270375187,0.28959603,0.806498978,103.2356426,25794791.0,244.3159217,177662644.0,,Al-Jouf Agricultural Development Co.,6070_2022,3.0%,2.2%,16.9%,8.3%,7.6%,2.3,1.5,37.1%,0.27,0.29,177662644.0,Q2022,259.8,3.0%,Industrial,100,False,False,2.2,16.9,8.3,7.6,37.1,27.0,19.8,897.1,654.5,9/30/2022,2022-Q4,Q4,Profit,Strong,Low,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0303,0.0221,0.1694,0.0827,0.0764,Small Cap,22.0,17675882.0,Other,44001581.0,242544231.0,25794791.0,177662644.0,7.6%,16.9%,3.0%,SAR,False,1
6070.0,2022.0,12/31/2022,Annual,,,,,,,908720879.0,667536556.0,241184323.0,284877098.0,116746652.0,160510813.0,45682044.0,,,,,,,,2.440130771,1.065266394,0.361305041,0.265410786,,,,,,168130446.0,,Al-Jouf Agricultural Development Co.,6070_2022,,,,,,2.4,1.1,36.1%,0.27,,168130446.0,FY2022,,,Service,47,True,False,,,,,36.1,26.5,,908.7,667.5,12/31/2022,2022-FY,FY,,Strong,Low,,False,False,False,6070 - Al-Jouf Agricultural Development Co.,0.0,0.0,0.0,0.0,0.0,Small Cap,,0.0,Other,,241184323.0,,168130446.0,,,,SAR,False,1
6070.0,2023.0,9/30/2023,Quarterly,311915984.0,106532924.0,43040347.0,21429170.0,20715582.0,144665.0,1092641280.0,698022516.0,394618764.0,360162330.0,206787003.0,155805938.0,83508237.0,65561497.0,41461579.0,0.029677527,0.018959179,0.137986988,0.068701737,0.06641398,1.741706803,0.988245823,0.565338159,0.361160402,0.285469705,0.68375394,97.72024541,24099918.0,148.1296098,153375327.0,,Al-Jouf Agricultural Development Co.,6070_2023,3.0%,1.9%,13.8%,6.9%,6.6%,1.7,1.0,56.5%,0.36,0.29,153375327.0,Q2023,311.9,3.0%,Industrial,100,False,True,1.9,13.8,6.9,6.6,56.5,36.1,20.7,1092.6,698.0,9/30/2023,2023-Q4,Q4,Profit,Strong,Moderate,Weak,True,True,True,6070 - Al-Jouf Agricultural Development Co.,0.0297,0.019,0.138,0.0687,0.0664,Mid Cap,11.0,41461579.0,Other,43040347.0,394618764.0,24099918.0,153375327.0,6.6%,13.8%,3.0%,SAR,False,1
9623.0,2023.0,12/31/2023,Annual,72269807.0,,,,11919545.0,3804417.0,75407527.0,37153866.0,38253661.0,64307430.0,28220556.0,47561860.0,11460827.0,15094835.0,699961.0,0.32081574,0.158068372,,,0.164931186,2.27874426,0.593382001,1.029601092,0.507292342,0.95838983,,57.88311923,14394874.0,,36086874.0,,Albattal Factory for Chemical Industries Co.,9623_2023,32.1%,15.8%,,,16.5%,2.3,0.6,103.0%,0.51,0.96,36086874.0,FY2023,72.3,32.1%,Service,80,True,False,15.8,,,16.5,103.0,50.7,11.9,75.4,37.2,12/31/2023,2023-FY,FY,Profit,Strong,High,Excellent,False,False,True,9623 - Albattal Factory for Chemical Industries Co.,0.3208,0.1581,0.0,0.0,0.1649,Small Cap,89.0,699961.0,Other,,38253661.0,14394874.0,36086874.0,16.5%,,32.1%,SAR,False,1
9623.0,2024.0,6/30/2024,Quarterly,36635095.0,,,,4538376.0,1417389.0,78435160.0,34593229.0,43841931.0,67750324.0,33727812.0,55427681.0,8914853.0,4918433.0,197977.0,0.13119261,0.0578615,,,0.123880558,2.008737596,0.365355541,1.267355846,0.558957628,0.467074906,,88.81978728,4720456.0,,34022512.0,,Albattal Factory for Chemical Industries Co.,9623_2024,13.1%,5.8%,,,12.4%,2.0,0.4,126.7%,0.56,0.47,34022512.0,Q2024,36.6,13.1%,Service,80,False,False,5.8,,,12.4,126.7,55.9,4.5,78.4,34.6,6/30/2024,2024-Q3,Q3,Profit,Strong,High,Good,False,False,True,9623 - Albattal Factory for Chemical Industries Co.,0.1312,0.0579,0.0,0.0,0.1239,Small Cap,67.0,197977.0,Other,,43841931.0,4720456.0,34022512.0,12.4%,,13.1%,SAR,False,1
9623.0,2024.0,12/31/2024,Annual,67282672.0,,,,9494601.0,3537119.0,120370902.0,59579358.0,60791544.0,110672542.0,51106118.0,65462526.0,5338200.0,21630565.0,220970.0,0.159360579,0.078877875,,,0.1411151,2.165543898,0.884630212,1.020345738,0.505035212,0.558961268,,28.95906096,21409595.0,,59566424.0,,Albattal Factory for Chemical Industries Co.,9623_2024,15.9%,7.9%,,,14.1%,2.2,0.9,102.0%,0.51,0.56,59566424.0,FY2024,67.3,15.9%,Service,80,True,False,7.9,,,14.1,102.0,50.5,9.5,120.4,59.6,12/31/2024,2024-FY,FY,Profit,Strong,High,Excellent,False,False,True,9623 - Albattal Factory for Chemical Industries Co.,0.1594,0.0789,0.0,0.0,0.1411,Small Cap,78.0,220970.0,Other,,60791544.0,21409595.0,59566424.0,14.1%,,15.9%,SAR,False,1
9623.0,2025.0,6/30/2025,Quarterly,18109555.0,,,,-3962584.0,1526365.0,87471959.0,53615774.0,33856185.0,76375919.0,32152489.0,59610039.0,4539979.0,-30921158.0,2083047.0,-0.073907056,-0.045301192,,,-0.218811782,2.375427887,0.521448899,0.63145941,0.387051867,0.20703269,,91.50375782,-33004205.0,,44223430.0,,Albattal Factory for Chemical Industries Co.,9623_2025,-7.4%,-4.5%,,,-21.9%,2.4,0.5,63.1%,0.39,0.21,44223430.0,Q2025,18.1,-7.4%,Service,80,False,True,-4.5,,,-21.9,63.1,38.7,-4.0,87.5,53.6,6/30/2025,2025-Q3,Q3,Loss,Strong,Moderate,Negative,False,False,True,9623 - Albattal Factory for Chemical Industries Co.,-0.0739,-0.0453,0.0,0.0,-0.2188,Small Cap,0.0,2083047.0,Other,,33856185.0,-33004205.0,44223430.0,-21.9%,,-7.4%,SAR,False,1
8230.0,2017.0,3/31/2017,Quarterly,39409000.0,,,,34113000.0,,,,,,,,,137363000.0,,,,,,0.865614454,,,,,,,,137363000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2017,,,,,86.6%,,,,,,,Q2017,0.0,,Bank/Insurance,20,False,False,,,,86.6,,,0.0,,,3/31/2017,2017-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.8656,Unknown,,,Insurance,,,137363000.0,,86.6%,,,thousands,True,1000
8230.0,2017.0,6/30/2017,Quarterly,82851000.0,,,,75207000.0,,,,,,,,,92426000.0,,,,,,0.907737987,,,,,,,,92426000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2017,,,,,90.8%,,,,,,,Q2017,100.0,,Bank/Insurance,20,False,False,,,,90.8,,,100.0,,,6/30/2017,2017-Q3,Q3,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.9077,Unknown,,,Insurance,,,92426000.0,,90.8%,,,thousands,True,1000
8230.0,2017.0,12/31/2017,Annual,186296000.0,,,,182870000.0,,,,,,,,,17777000.0,,,,,,0.981609911,,,,,,,,17777000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2017,,,,,98.2%,,,,,,,FY2017,200.0,,Bank/Insurance,20,True,False,,,,98.2,,,200.0,,,12/31/2017,2017-FY,FY,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.9816,Unknown,,,Insurance,,,17777000.0,,98.2%,,,thousands,True,1000
8230.0,2018.0,3/31/2018,Quarterly,57790000.0,,,,41360000.0,,,,,,,,,298037000.0,,,,,,0.715694757,,,,,,,,298037000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2018,,,,,71.6%,,,,,,,Q2018,100.0,,Bank/Insurance,20,False,False,,,,71.6,,,0.0,,,3/31/2018,2018-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.7157,Unknown,,,Insurance,,,298037000.0,,71.6%,,,thousands,True,1000
8230.0,2018.0,6/30/2018,Quarterly,123764000.0,,,,94245000.0,,,,,,,,,214372000.0,,,,,,0.761489609,,,,,,,,214372000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2018,,,,,76.1%,,,,,,,Q2018,100.0,,Bank/Insurance,20,False,False,,,,76.1,,,100.0,,,6/30/2018,2018-Q3,Q3,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.7615,Unknown,,,Insurance,,,214372000.0,,76.1%,,,thousands,True,1000
8230.0,2018.0,9/30/2018,Quarterly,185073000.0,,,,171655000.0,,,,,,,,,168063000.0,,,,,,0.927498879,,,,,,,,168063000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2018,,,,,92.7%,,,,,,,Q2018,200.0,,Bank/Insurance,20,False,False,,,,92.7,,,200.0,,,9/30/2018,2018-Q4,Q4,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.9275,Unknown,,,Insurance,,,168063000.0,,92.7%,,,thousands,True,1000
8230.0,2018.0,12/31/2018,Annual,249041000.0,,,,185027000.0,,,,,,,,,119174000.0,,,,,,0.742957987,,,,,,,,119174000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2018,,,,,74.3%,,,,,,,FY2018,200.0,,Bank/Insurance,20,True,False,,,,74.3,,,200.0,,,12/31/2018,2018-FY,FY,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.743,Unknown,,,Insurance,,,119174000.0,,74.3%,,,thousands,True,1000
8230.0,2019.0,3/31/2019,Quarterly,47620000.0,,,,4384000.0,,,,,,,,,-51827000.0,,,,,,0.092062159,,,,,,,,-51827000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2019,,,,,9.2%,,,,,,,Q2019,0.0,,Bank/Insurance,20,False,False,,,,9.2,,,0.0,,,3/31/2019,2019-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.0921,Unknown,,,Insurance,,,-51827000.0,,9.2%,,,thousands,True,1000
8230.0,2019.0,6/30/2019,Quarterly,121509000.0,,,,55460000.0,,,,,,,,,266233000.0,,,,,,0.456427096,,,,,,,,266233000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2019,,,,,45.6%,,,,,,,Q2019,100.0,,Bank/Insurance,20,False,False,,,,45.6,,,100.0,,,6/30/2019,2019-Q3,Q3,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.4564,Unknown,,,Insurance,,,266233000.0,,45.6%,,,thousands,True,1000
8230.0,2019.0,9/30/2019,Quarterly,191561000.0,,,,116040000.0,,,,,,,,,196481000.0,,,,,,0.605760045,,,,,,,,196481000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2019,,,,,60.6%,,,,,,,Q2019,200.0,,Bank/Insurance,20,False,False,,,,60.6,,,100.0,,,9/30/2019,2019-Q4,Q4,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.6058,Unknown,,,Insurance,,,196481000.0,,60.6%,,,thousands,True,1000
8230.0,2019.0,12/31/2019,Annual,263236000.0,,,,108885000.0,,,,,,,,,135845000.0,,,,,,0.413640232,,,,,,,,135845000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2019,,,,,41.4%,,,,,,,FY2019,300.0,,Bank/Insurance,20,True,False,,,,41.4,,,100.0,,,12/31/2019,2019-FY,FY,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.4136,Unknown,,,Insurance,,,135845000.0,,41.4%,,,thousands,True,1000
8230.0,2020.0,3/31/2020,Quarterly,85138000.0,,,,36325000.0,,,,,,,,,280538000.0,,,,,,0.426660246,,,,,,,,280538000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2020,,,,,42.7%,,,,,,,Q2020,100.0,,Bank/Insurance,20,False,False,,,,42.7,,,0.0,,,3/31/2020,2020-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.4267,Unknown,,,Insurance,,,280538000.0,,42.7%,,,thousands,True,1000
8230.0,2020.0,6/30/2020,Quarterly,159069000.0,,,,132031000.0,1201000.0,,,,,,,,203558000.0,,,,,,0.830023449,,,,,,,,203558000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2020,,,,,83.0%,,,,,,,Q2020,200.0,,Bank/Insurance,27,False,False,,,,83.0,,,100.0,,,6/30/2020,2020-Q3,Q3,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.83,Unknown,,,Insurance,,,203558000.0,,83.0%,,,thousands,True,1000
8230.0,2020.0,9/30/2020,Quarterly,236322000.0,,,,197084000.0,1201000.0,,,,,,,,125271000.0,,,,,,0.833963829,,,,,,,,125271000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2020,,,,,83.4%,,,,,,,Q2020,200.0,,Bank/Insurance,27,False,False,,,,83.4,,,200.0,,,9/30/2020,2020-Q4,Q4,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.834,Unknown,,,Insurance,,,125271000.0,,83.4%,,,thousands,True,1000
8230.0,2021.0,3/31/2021,Quarterly,69661000.0,,,,68506000.0,,,,,,,,,478756000.0,,,,,,0.983419704,,,,,,,,478756000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2021,,,,,98.3%,,,,,,,Q2021,100.0,,Bank/Insurance,20,False,False,,,,98.3,,,100.0,,,3/31/2021,2021-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.9834,Unknown,,,Insurance,,,478756000.0,,98.3%,,,thousands,True,1000
8230.0,2021.0,6/30/2021,Quarterly,137079000.0,,,,114184000.0,1096000.0,,,,,,,,383492000.0,,,,,,0.832979523,,,,,,,,383492000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2021,,,,,83.3%,,,,,,,Q2021,100.0,,Bank/Insurance,27,False,False,,,,83.3,,,100.0,,,6/30/2021,2021-Q3,Q3,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.833,Unknown,,,Insurance,,,383492000.0,,83.3%,,,thousands,True,1000
8230.0,2021.0,9/30/2021,Quarterly,205976000.0,,,,157110000.0,1851000.0,,,,,,,,339103000.0,,,,,,0.762758768,,,,,,,,339103000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2021,,,,,76.3%,,,,,,,Q2021,200.0,,Bank/Insurance,27,False,False,,,,76.3,,,200.0,,,9/30/2021,2021-Q4,Q4,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.7628,Unknown,,,Insurance,,,339103000.0,,76.3%,,,thousands,True,1000
8230.0,2022.0,3/31/2022,Quarterly,65277000.0,,,,40752000.0,,,,,,,,,-60169000.0,,,,,,0.624293396,,,,,,,,-60169000.0,,,,Al-Rajhi Company for Cooperative Insurance,8230_2022,,,,,62.4%,,,,,,,Q2022,100.0,,Bank/Insurance,20,False,True,,,,62.4,,,0.0,,,3/31/2022,2022-Q2,Q2,Profit,,,,False,False,True,8230 - Al-Rajhi Company for Cooperative Insurance,0.0,0.0,0.0,0.0,0.6243,Unknown,,,Insurance,,,-60169000.0,,62.4%,,,thousands,True,1000
6014.0,2021.0,3/31/2021,Quarterly,204144649.0,127213637.0,76931012.0,41375922.0,35198317.0,3786396.0,619029120.0,251510110.0,367519010.0,257582252.0,208147863.0,35497469.0,65786962.0,48843049.0,7044632.0,0.139947921,0.056860519,0.376845596,0.202679434,0.172418514,1.2374965,1.066956825,1.46124945,0.593702296,0.32978198,3.583738238,117.6236617,41798417.0,10.92752105,49434389.0,,Alamar Foods Co.,6014_2021,14.0%,5.7%,37.7%,20.3%,17.2%,1.2,1.1,146.1%,0.59,0.33,49434389.0,Q2021,204.1,14.0%,Industrial,100,False,False,5.7,37.7,20.3,17.2,146.1,59.4,35.2,619.0,251.5,3/31/2021,2021-Q2,Q2,Profit,Adequate,High,Good,True,True,True,6014 - Alamar Foods Co.,0.1399,0.0569,0.3768,0.2027,0.1724,Small Cap,67.0,7044632.0,Consumer Staples,76931012.0,367519010.0,41798417.0,49434389.0,17.2%,37.7%,14.0%,SAR,False,1
6014.0,2021.0,6/30/2021,Quarterly,401653223.0,132086382.0,65422192.0,32477009.0,25655208.0,3864198.0,622911960.0,281622452.0,341289508.0,269013394.0,185399857.0,40200882.0,71587575.0,60415352.0,14430528.0,0.091097879,0.041185929,0.162882278,0.08085833,0.063874025,1.450990299,1.234156896,1.21186896,0.547893651,0.644799344,3.285658807,65.05478701,45984824.0,8.404592363,83613537.0,,Alamar Foods Co.,6014_2021,9.1%,4.1%,16.3%,8.1%,6.4%,1.5,1.2,121.2%,0.55,0.64,83613537.0,Q2021,401.7,9.1%,Industrial,100,False,False,4.1,16.3,8.1,6.4,121.2,54.8,25.7,622.9,281.6,6/30/2021,2021-Q3,Q3,Profit,Adequate,High,Average,True,True,True,6014 - Alamar Foods Co.,0.0911,0.0412,0.1629,0.0809,0.0639,Small Cap,33.0,14430528.0,Consumer Staples,65422192.0,341289508.0,45984824.0,83613537.0,6.4%,16.3%,9.1%,SAR,False,1
6014.0,2021.0,9/30/2021,Quarterly,622451129.0,145349940.0,75447966.0,35817383.0,25694803.0,4374614.0,689816913.0,308897026.0,380919887.0,303352327.0,204065356.0,50127964.0,62874209.0,128747604.0,27757577.0,0.083182423,0.037248729,0.121211068,0.057542482,0.041280033,1.486544963,1.240898347,1.233161393,0.552204331,0.902342516,2.899577968,36.86889655,100990027.0,8.187552776,99286971.0,,Alamar Foods Co.,6014_2021,8.3%,3.7%,12.1%,5.8%,4.1%,1.5,1.2,123.3%,0.55,0.9,99286971.0,Q2021,622.5,8.3%,Industrial,100,False,False,3.7,12.1,5.8,4.1,123.3,55.2,25.7,689.8,308.9,9/30/2021,2021-Q4,Q4,Profit,Adequate,High,Average,True,True,True,6014 - Alamar Foods Co.,0.0832,0.0372,0.1212,0.0575,0.0413,Small Cap,22.0,27757577.0,Consumer Staples,75447966.0,380919887.0,100990027.0,99286971.0,4.1%,12.1%,8.3%,SAR,False,1
6014.0,2021.0,12/31/2021,Annual,868136005.0,561036306.0,307099699.0,143056977.0,117408237.0,16038070.0,749906141.0,340364891.0,409541250.0,337716465.0,221326491.0,50807427.0,71163359.0,193039804.0,43652709.0,0.344948143,0.156563909,0.353746069,0.164786365,0.135241755,1.525874573,1.296315849,1.203241759,0.546123345,1.157659549,11.04240736,29.91999627,149387095.0,8.919837424,116389974.0,,Alamar Foods Co.,6014_2021,34.5%,15.7%,35.4%,16.5%,13.5%,1.5,1.3,120.3%,0.55,1.16,116389974.0,FY2021,868.1,34.5%,Industrial,100,True,False,15.7,35.4,16.5,13.5,120.3,54.6,117.4,749.9,340.4,12/31/2021,2021-FY,FY,Profit,Strong,High,Excellent,True,True,True,6014 - Alamar Foods Co.,0.3449,0.1566,0.3537,0.1648,0.1352,Small Cap,89.0,43652709.0,Consumer Staples,307099699.0,409541250.0,149387095.0,116389974.0,13.5%,35.4%,34.5%,SAR,False,1
6014.0,2022.0,3/31/2022,Quarterly,270968388.0,172085831.0,98882557.0,50366958.0,43198149.0,4629047.0,811548520.0,382264229.0,429284291.0,389518664.0,237333112.0,55772565.0,85049771.0,69640889.0,10128511.0,0.113005994,0.053229287,0.364922852,0.185877616,0.15942136,1.641231856,1.406234875,1.123004086,0.528969347,0.333890558,3.0854925,114.5637934,59512378.0,10.88063223,152185552.0,,Alamar Foods Co.,6014_2022,11.3%,5.3%,36.5%,18.6%,15.9%,1.6,1.4,112.3%,0.53,0.33,152185552.0,Q2022,271.0,11.3%,Industrial,100,False,False,5.3,36.5,18.6,15.9,112.3,52.9,43.2,811.5,382.3,3/31/2022,2022-Q2,Q2,Profit,Strong,High,Good,True,True,True,6014 - Alamar Foods Co.,0.113,0.0532,0.3649,0.1859,0.1594,Small Cap,67.0,10128511.0,Consumer Staples,98882557.0,429284291.0,59512378.0,152185552.0,15.9%,36.5%,11.3%,SAR,False,1
