ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc
4200,2021,6/30/2021,Quarterly,3932850606,2069340147,103853820,63611689,35953592,28235553,5259012465,907796547,4351215918,1124068940,1754190073,103309220,399975392,369685527,126063318,0.039605341,0.006836567,0.026406754,0.016174448,0.009141866,0.640790845,0.581898014,4.793162006,0.827382697,0.74783063,20.03054662,37.12091628,243622209,2.252893329,-630121133,,Aldrees Petroleum and Transport Services Co.,4200_2021,4.0%,0.7%,2.6%,1.6%,0.9%,0.6,0.6,479.3%,0.83,0.75,-630121133,Q2021,3932.9,4.0%,Industrial,100,FALSE,FALSE,0.7,2.6,1.6,0.9,479.3,82.7,36,5259,907.8,6/30/2021,2021-Q3,Q3,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0396,0.0068,0.0264,0.0162,0.0091,Mid Cap,0,126063318,Other,103853820,4351215918,243622209,-630121133,0.9%,2.6%,4.0%
4200,2021,9/30/2021,Quarterly,6489231625,2438500992,117880027,73345805,47404722,26052312,5378506551,955201269,4423305282,1165331644,1797581573,103171347,476053239,533652665,193004938,0.049627993,0.008813733,0.018165483,0.011302695,0.007305136,0.648277475,0.590882947,4.630757334,0.822403996,1.206511801,23.63544785,26.77658038,340647727,2.81532806,-632249929,,Aldrees Petroleum and Transport Services Co.,4200_2021,5.0%,0.9%,1.8%,1.1%,0.7%,0.6,0.6,463.1%,0.82,1.21,-632249929,Q2021,6489.2,5.0%,Industrial,100,FALSE,FALSE,0.9,1.8,1.1,0.7,463.1,82.2,47.4,5378.5,955.2,9/30/2021,2021-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0496,0.0088,0.0182,0.0113,0.0073,Mid Cap,0,193004938,Other,117880027,4423305282,340647727,-632249929,0.7%,1.8%,5.0%
4200,2021,12/31/2021,Annual,9109614772,8658172120,451442652,284802873,176804966,106029436,5435392937,995149839,4440243098,1078831014,1702399690,112397567,333522920,899287930,239802230,0.177666678,0.032528461,0.049556723,0.031263986,0.019408611,0.633711942,0.567688923,4.461883954,0.81691299,1.675980905,77.03166849,13.36344827,659485700,2.686073639,-623568676,,Aldrees Petroleum and Transport Services Co.,4200_2021,17.8%,3.3%,5.0%,3.1%,1.9%,0.6,0.6,446.2%,0.82,1.68,-623568676,FY2021,9109.6,17.8%,Industrial,100,TRUE,FALSE,3.3,5,3.1,1.9,446.2,81.7,176.8,5435.4,995.1,12/31/2021,2021-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.1777,0.0325,0.0496,0.0313,0.0194,Mid Cap,44,239802230,Other,451442652,4440243098,659485700,-623568676,1.9%,5.0%,17.8%
4200,2022,3/31/2022,Quarterly,2780125717,2643941798,136183919,84237138,62419615,28548951,5668325956,945069454,4723256502,1173878057,1854677315,99794455,398761664,189220409,62648661,0.066047648,0.011012002,0.048984806,0.030299759,0.022452084,0.63292846,0.57912155,4.99778771,0.833271858,0.490466804,26.49387481,52.35303083,126571748,2.950621128,-680799258,,Aldrees Petroleum and Transport Services Co.,4200_2022,6.6%,1.1%,4.9%,3.0%,2.2%,0.6,0.6,499.8%,0.83,0.49,-680799258,Q2022,2780.1,6.6%,Industrial,100,FALSE,FALSE,1.1,4.9,3,2.2,499.8,83.3,62.4,5668.3,945.1,3/31/2022,2022-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.066,0.011,0.049,0.0303,0.0225,Mid Cap,11,62648661,Other,136183919,4723256502,126571748,-680799258,2.2%,4.9%,6.6%
4200,2022,6/30/2022,Quarterly,5767731005,2851152379,136452909,83213957,45916904,30199622,5872056058,990986358,4881069700,1235932039,1996835394,120126219,430956930,347427419,187901445,0.046334547,0.007819562,0.023657988,0.014427503,0.007961,0.618945379,0.55878708,4.925466088,0.831236904,0.982233642,23.73463847,27.27229812,159525974,2.755463529,-760903355,,Aldrees Petroleum and Transport Services Co.,4200_2022,4.6%,0.8%,2.4%,1.4%,0.8%,0.6,0.6,492.5%,0.83,0.98,-760903355,Q2022,5767.7,4.6%,Industrial,100,FALSE,FALSE,0.8,2.4,1.4,0.8,492.5,83.1,45.9,5872.1,991,6/30/2022,2022-Q3,Q3,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0463,0.0078,0.0237,0.0144,0.008,Mid Cap,0,187901445,Other,136452909,4881069700,159525974,-760903355,0.8%,2.4%,4.6%
4200,2022,9/30/2022,Quarterly,9023917940,3105760641,150426294,88875100,61708047,31598238,6161583278,1052694405,5108888873,1341949280,2167732233,140392806,484893221,581492867,308092824,0.058619146,0.010014966,0.016669732,0.009848837,0.006838277,0.619056754,0.554291926,4.85315477,0.829151963,1.464545318,22.1219358,19.61299148,273400043,2.812659997,-825782953,,Aldrees Petroleum and Transport Services Co.,4200_2022,5.9%,1.0%,1.7%,1.0%,0.7%,0.6,0.6,485.3%,0.83,1.46,-825782953,Q2022,9023.9,5.9%,Industrial,100,FALSE,FALSE,1,1.7,1,0.7,485.3,82.9,61.7,6161.6,1052.7,9/30/2022,2022-Q4,Q4,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0586,0.01,0.0167,0.0098,0.0068,Mid Cap,11,308092824,Other,150426294,5108888873,273400043,-825782953,0.7%,1.7%,5.9%
4200,2022,12/31/2022,Annual,12356078987,11761517340,594561647,363021749,241826918,124399561,6358693699,1109344326,5249349373,1199382519,2227617536,143627283,452905957,772759064,402581445,0.217990855,0.038030912,0.048118958,0.029380012,0.019571493,0.538414921,0.473939183,4.731938723,0.825538958,1.943178831,81.88915848,13.37889427,370177619,2.91819156,-1028235017,,Aldrees Petroleum and Transport Services Co.,4200_2022,21.8%,3.8%,4.8%,2.9%,2.0%,0.5,0.5,473.2%,0.83,1.94,-1028235017,FY2022,12356.1,21.8%,Industrial,100,TRUE,FALSE,3.8,4.8,2.9,2,473.2,82.6,241.8,6358.7,1109.3,12/31/2022,2022-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.218,0.038,0.0481,0.0294,0.0196,Mid Cap,44,402581445,Other,594561647,5249349373,370177619,-1028235017,2.0%,4.8%,21.8%
4200,2023,3/31/2023,Quarterly,3418619063,3255320879,163298184,103447856,70536496,36302838,6662216144,1179880822,5482335322,1241690336,2203990632,169639269,425153889,189173063,112540415,0.059782729,0.010587542,0.047767295,0.03026013,0.020633038,0.563382765,0.486413622,4.646516173,0.822899648,0.513135418,19.1896658,45.39293985,76632648,2.84958041,-962300296,,Aldrees Petroleum and Transport Services Co.,4200_2023,6.0%,1.1%,4.8%,3.0%,2.1%,0.6,0.5,464.7%,0.82,0.51,-962300296,Q2023,3418.6,6.0%,Industrial,100,FALSE,FALSE,1.1,4.8,3,2.1,464.7,82.3,70.5,6662.2,1179.9,3/31/2023,2023-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0598,0.0106,0.0478,0.0303,0.0206,Mid Cap,11,112540415,Other,163298184,5482335322,76632648,-962300296,2.1%,4.8%,6.0%
4200,2023,6/30/2023,Quarterly,6999216172,3411693064,168904045,104357704,70237538,36400052,7561038561,1100118360,6460920201,1994343300,3083484428,182986708,531617576,1420389427,202242114,0.063845438,0.009289403,0.024131851,0.014909913,0.010035058,0.646782349,0.587438216,5.872931892,0.854501686,0.925695077,18.64448572,27.72316363,1218147313,2.866965794,-1089141128,,Aldrees Petroleum and Transport Services Co.,4200_2023,6.4%,0.9%,2.4%,1.5%,1.0%,0.6,0.6,587.3%,0.85,0.93,-1089141128,Q2023,6999.2,6.4%,Industrial,100,FALSE,FALSE,0.9,2.4,1.5,1,587.3,85.5,70.2,7561,1100.1,6/30/2023,2023-Q3,Q3,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0638,0.0093,0.0241,0.0149,0.01,Mid Cap,11,202242114,Other,168904045,6460920201,1218147313,-1089141128,1.0%,2.4%,6.4%
4200,2023,9/30/2023,Quarterly,10882408778,3707358691,175833915,106568363,67553908,42024975,7167945376,1167672268,6000273108,1494429693,2567687098,189624168,632251500,623353727,326887754,0.057853483,0.009424445,0.016157628,0.009792718,0.006207625,0.582013943,0.508163758,5.138661997,0.837098052,1.518204758,19.55108745,21.20594826,296465973,2.535834061,-1073257405,,Aldrees Petroleum and Transport Services Co.,4200_2023,5.8%,0.9%,1.6%,1.0%,0.6%,0.6,0.5,513.9%,0.84,1.52,-1073257405,Q2023,10882.4,5.8%,Industrial,100,FALSE,FALSE,0.9,1.6,1,0.6,513.9,83.7,67.6,7167.9,1167.7,9/30/2023,2023-Q4,Q4,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0579,0.0094,0.0162,0.0098,0.0062,Mid Cap,11,326887754,Other,175833915,6000273108,296465973,-1073257405,0.6%,1.6%,5.8%
4200,2023,12/31/2023,Annual,14834059328,14153205822,680853506,421155742,280814473,161109146,7506130159,1235919779,6270210380,1479661096,2606881575,194778060,511744801,974085681,513336374,0.227210922,0.037411351,0.04589799,0.028391132,0.018930386,0.567598126,0.492881245,5.073315021,0.835345277,1.976259273,72.66324463,12.59175579,460749307,2.614102008,-1127220479,,Aldrees Petroleum and Transport Services Co.,4200_2023,22.7%,3.7%,4.6%,2.8%,1.9%,0.6,0.5,507.3%,0.84,1.98,-1127220479,FY2023,14834.1,22.7%,Industrial,100,TRUE,FALSE,3.7,4.6,2.8,1.9,507.3,83.5,280.8,7506.1,1235.9,12/31/2023,2023-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.2272,0.0374,0.0459,0.0284,0.0189,Mid Cap,44,513336374,Other,680853506,6270210380,460749307,-1127220479,1.9%,4.6%,22.7%
4200,2024,3/31/2024,Quarterly,4357838957,4168337482,189501475,119600297,77437691,49378439,8059635762,1299167484,6760468278,1669588463,2962421862,227265537,705257422,154552228,134203685,0.059605626,0.009608088,0.043485195,0.027444864,0.017769746,0.56358903,0.486872901,5.203692643,0.838805683,0.540699243,18.34126519,59.07032398,20348543,2.422115794,-1292833399,,Aldrees Petroleum and Transport Services Co.,4200_2024,6.0%,1.0%,4.3%,2.7%,1.8%,0.6,0.5,520.4%,0.84,0.54,-1292833399,Q2024,4357.8,6.0%,Industrial,100,FALSE,FALSE,1,4.3,2.7,1.8,520.4,83.9,77.4,8059.6,1299.2,3/31/2024,2024-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0596,0.0096,0.0435,0.0274,0.0178,Mid Cap,11,134203685,Other,189501475,6760468278,20348543,-1292833399,1.8%,4.3%,6.0%
4200,2024,6/30/2024,Quarterly,8958985989,4401051582,200095450,127833970,82405831,52529708,8126999876,1307740546,6819259330,1691506886,2960751886,236009534,722429458,339862251,199168183,0.063013899,0.01013976,0.022334609,0.014268799,0.00919812,0.571309907,0.491597205,5.214535369,0.839086924,1.102373093,18.64777031,29.43265594,140694068,2.433555694,-1269245000,,Aldrees Petroleum and Transport Services Co.,4200_2024,6.3%,1.0%,2.2%,1.4%,0.9%,0.6,0.5,521.5%,0.84,1.10,-1269245000,Q2024,8959,6.3%,Industrial,100,FALSE,FALSE,1,2.2,1.4,0.9,521.5,83.9,82.4,8127,1307.7,6/30/2024,2024-Q3,Q3,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.063,0.0101,0.0223,0.0143,0.0092,Mid Cap,11,199168183,Other,200095450,6819259330,140694068,-1269245000,0.9%,2.2%,6.3%
4200,2024,9/30/2024,Quarterly,14038882192,4875745188,204151015,128106232,84647260,53103229,8216020403,1390357097,6825663306,1731729462,2943822765,257213816,658103062,923246657,308586683,0.060881669,0.010302708,0.014541828,0.009125102,0.006029487,0.588258737,0.500884654,4.909287924,0.830774873,1.708720464,18.95600036,17.11016692,614659974,2.412400044,-1212093303,,Aldrees Petroleum and Transport Services Co.,4200_2024,6.1%,1.0%,1.5%,0.9%,0.6%,0.6,0.5,490.9%,0.83,1.71,-1212093303,Q2024,14038.9,6.1%,Industrial,100,FALSE,FALSE,1,1.5,0.9,0.6,490.9,83.1,84.6,8216,1390.4,9/30/2024,2024-Q4,Q4,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0609,0.0103,0.0145,0.0091,0.006,Mid Cap,11,308586683,Other,204151015,6825663306,614659974,-1212093303,0.6%,1.5%,6.1%
4200,2024,12/31/2024,Annual,19288553013,18477334023,811218990,513334105,338047048,210188166,8443323301,1479487425,6963835876,1648348477,3177074676,266982457,522393564,1397899452,427766073,0.228489301,0.040037203,0.042057016,0.026613407,0.017525786,0.518825852,0.434791801,4.706924681,0.824774278,2.284474054,69.20804547,9.885326843,970133379,2.442259785,-1528726199,,Aldrees Petroleum and Transport Services Co.,4200_2024,22.8%,4.0%,4.2%,2.7%,1.8%,0.5,0.4,470.7%,0.82,2.28,-1528726199,FY2024,19288.6,22.8%,Industrial,100,TRUE,FALSE,4,4.2,2.7,1.8,470.7,82.5,338,8443.3,1479.5,12/31/2024,2024-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.2285,0.04,0.0421,0.0266,0.0175,Mid Cap,44,427766073,Other,811218990,6963835876,970133379,-1528726199,1.8%,4.2%,22.8%
4200,2025,3/31/2025,Quarterly,5828678386,5598872052,229806334,145464334,100086890,56967338,8959408009,1438502522,7520905487,1982931609,3620659184,283065816,680126522,292478514,57992172,0.069577139,0.01117115,0.039426834,0.024956658,0.017171455,0.547671434,0.469490694,5.228288009,0.839442235,0.650565124,19.77940018,42.59047491,234486342,2.553469042,-1637727575,,Aldrees Petroleum and Transport Services Co.,4200_2025,7.0%,1.1%,3.9%,2.5%,1.7%,0.5,0.5,522.8%,0.84,0.65,-1637727575,Q2025,5828.7,7.0%,Industrial,100,FALSE,FALSE,1.1,3.9,2.5,1.7,522.8,83.9,100.1,8959.4,1438.5,3/31/2025,2025-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0696,0.0112,0.0394,0.025,0.0172,Mid Cap,11,57992172,Other,229806334,7520905487,234486342,-1637727575,1.7%,3.9%,7.0%
4200,2025,6/30/2025,Quarterly,12039287785,5986068272,224541127,143523487,99662846,58633428,9091378123,1537278563,7554099560,1932946686,3514856498,314540129,730055828,480871290,173889573,0.0648307,0.010962347,0.018650699,0.011921261,0.008278135,0.54993616,0.460447406,4.913943212,0.830908082,1.324253333,19.0311751,22.13340041,306981717,2.447809925,-1581909812,,Aldrees Petroleum and Transport Services Co.,4200_2025,6.5%,1.1%,1.9%,1.2%,0.8%,0.5,0.5,491.4%,0.83,1.32,-1581909812,Q2025,12039.3,6.5%,Industrial,100,FALSE,FALSE,1.1,1.9,1.2,0.8,491.4,83.1,99.7,9091.4,1537.3,6/30/2025,2025-Q3,Q3,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.0648,0.011,0.0187,0.0119,0.0083,Mid Cap,11,173889573,Other,224541127,7554099560,306981717,-1581909812,0.8%,1.9%,6.5%
4200,2025,9/30/2025,Quarterly,18889772316,6613214145,237270386,152226444,113818483,59439705,9413832665,1648976162,7764856503,2200485909,3660118845,312058690,808673053,964921810,241787300,0.069023729,0.012090557,0.012560786,0.00805867,0.006025403,0.601206136,0.515946968,4.708895545,0.82483477,2.006597418,21.19221274,15.62568672,723134510,2.561022872,-1459632936,,Aldrees Petroleum and Transport Services Co.,4200_2025,6.9%,1.2%,1.3%,0.8%,0.6%,0.6,0.5,470.9%,0.82,2.01,-1459632936,Q2025,18889.8,6.9%,Industrial,100,FALSE,TRUE,1.2,1.3,0.8,0.6,470.9,82.5,113.8,9413.8,1649,9/30/2025,2025-Q4,Q4,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4200 - Aldrees Petroleum and Transport Services Co.,0.069,0.0121,0.0126,0.0081,0.006,Mid Cap,11,241787300,Other,237270386,7764856503,723134510,-1459632936,0.6%,1.3%,6.9%
1150,2020,3/31/2020,Quarterly,,,,,370265,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2020,,,,,,,,,,,,Q2020,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.4,,,3/31/2020,2020-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2020,6/30/2020,Quarterly,,,,,572486,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2020,,,,,,,,,,,,Q2020,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.6,,,6/30/2020,2020-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2020,9/30/2020,Quarterly,,,,,629247,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2020,,,,,,,,,,,,Q2020,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.6,,,9/30/2020,2020-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2020,12/31/2020,Annual,,,,,1965992,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2020,,,,,,,,,,,,FY2020,,,Bank/Insurance,7,TRUE,FALSE,,,,,,,2,,,12/31/2020,2020-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2021,3/31/2021,Quarterly,,,,,641838,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2021,,,,,,,,,,,,Q2021,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.6,,,3/31/2021,2021-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2021,6/30/2021,Quarterly,,,,,710331,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2021,,,,,,,,,,,,Q2021,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.7,,,6/30/2021,2021-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2021,9/30/2021,Quarterly,,,,,738090,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2021,,,,,,,,,,,,Q2021,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.7,,,9/30/2021,2021-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2021,12/31/2021,Annual,,,,,2709387,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2021,,,,,,,,,,,,FY2021,,,Bank/Insurance,7,TRUE,FALSE,,,,,,,2.7,,,12/31/2021,2021-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2022,3/31/2022,Quarterly,,,,,824747,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2022,,,,,,,,,,,,Q2022,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.8,,,3/31/2022,2022-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2022,6/30/2022,Quarterly,,,,,925090,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2022,,,,,,,,,,,,Q2022,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,0.9,,,6/30/2022,2022-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2022,9/30/2022,Quarterly,,,,,989025,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2022,,,,,,,,,,,,Q2022,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1,,,9/30/2022,2022-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2022,12/31/2022,Annual,,,,,3599140,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2022,,,,,,,,,,,,FY2022,,,Bank/Insurance,7,TRUE,FALSE,,,,,,,3.6,,,12/31/2022,2022-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2023,3/31/2023,Quarterly,,,,,969886,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2023,,,,,,,,,,,,Q2023,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1,,,3/31/2023,2023-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2023,6/30/2023,Quarterly,,,,,1225079,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2023,,,,,,,,,,,,Q2023,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.2,,,6/30/2023,2023-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2023,9/30/2023,Quarterly,,,,,1323897,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2023,,,,,,,,,,,,Q2023,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.3,,,9/30/2023,2023-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2023,12/31/2023,Annual,,,,,4839206,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2023,,,,,,,,,,,,FY2023,,,Bank/Insurance,7,TRUE,FALSE,,,,,,,4.8,,,12/31/2023,2023-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2024,3/31/2024,Quarterly,,,,,1314734,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2024,,,,,,,,,,,,Q2024,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.3,,,3/31/2024,2024-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2024,6/30/2024,Quarterly,,,,,1416567,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2024,,,,,,,,,,,,Q2024,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.4,,,6/30/2024,2024-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2024,9/30/2024,Quarterly,,,,,1571463,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2024,,,,,,,,,,,,Q2024,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.6,,,9/30/2024,2024-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2024,12/31/2024,Annual,,,,,5831661,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2024,,,,,,,,,,,,FY2024,,,Bank/Insurance,7,TRUE,FALSE,,,,,,,5.8,,,12/31/2024,2024-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2025,3/31/2025,Quarterly,,,,,1508009,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2025,,,,,,,,,,,,Q2025,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.5,,,3/31/2025,2025-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2025,6/30/2025,Quarterly,,,,,1573255,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2025,,,,,,,,,,,,Q2025,,,Bank/Insurance,7,FALSE,FALSE,,,,,,,1.6,,,6/30/2025,2025-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
1150,2025,9/30/2025,Quarterly,,,,,1592015,,,,,,,,,,,,,,,,,,,,,,,,,,,Alinma Bank,1150_2025,,,,,,,,,,,,Q2025,,,Bank/Insurance,7,FALSE,TRUE,,,,,,,1.6,,,9/30/2025,2025-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1150 - Alinma Bank,0,0,0,0,0,Unknown,,#N/A,Financials,,,,,,,
